;Subject;Test;FCz Oz;FCz O1;FCz PO8;FCz O2;FCz PO7;FCz PO3;FCz PO4;Oz O1;Oz PO8;Oz O2;Oz PO7;Oz PO3;Oz PO4;O1 PO8;O1 O2;O1 PO7;O1 PO3;O1 PO4;O2 PO8;PO7 PO8;PO3 PO8;PO4 PO8;O2 PO7;O2 PO3;O2 PO4;PO7 PO3;PO7 PO4;PO3 PO4
0;S10;Resting;0.094273568;0.09539885;0.094898725;0.105776444;0.121155289;0.090522631;0.0943986;0.613653413;0.430107527;0.550512628;0.355338835;0.560765191;0.508377094;0.687296824;0.370592648;0.267191798;0.785946487;0.339209802;0.274443611;0.216554139;0.62728182;0.246186547;0.60340085;0.342835709;0.71467867;0.244936234;0.484621155;0.337834459
0;S11;Resting;0.129032258;0.113028257;0.102900725;0.130782696;0.131907977;0.081270318;0.097149287;0.683420855;0.463990998;0.77331833;0.498624656;0.413228307;0.533133283;0.628157039;0.564891223;0.38372093;0.519379845;0.43235809;0.386846712;0.293323331;0.479869967;0.319579895;0.624156039;0.372093023;0.621655414;0.26744186;0.492623156;0.416354089
0;S13;Resting;0.136284071;0.126406602;0.122530633;0.126156539;0.131782946;0.110402601;0.124156039;0.530007502;0.40060015;0.539634909;0.372468117;0.369967492;0.474618655;0.601650413;0.353963491;0.279694924;0.46724181;0.337084271;0.294823706;0.248562141;0.445736434;0.286696674;0.564391098;0.308952238;0.670417604;0.25443861;0.568517129;0.356964241
0;S14;Resting;0.12328082;0.119529882;0.102150538;0.13515879;0.135533883;0.088147037;0.105026257;0.447986997;0.265191298;0.4979995;0.361090273;0.391222806;0.413103276;0.440485121;0.390722681;0.285446362;0.454613653;0.301950488;0.240685171;0.197924481;0.281695424;0.189422356;0.47611903;0.31907977;0.464116029;0.236809202;0.37771943;0.33695924
0;S16;Resting;0.103525881;0.102775694;0.109277319;0.11927982;0.136284071;0.089772443;0.096649162;0.540260065;0.442235559;0.531007752;0.369092273;0.445236309;0.424106027;0.535633908;0.429107277;0.325456364;0.414728682;0.332833208;0.376344086;0.311827957;0.381095274;0.276069017;0.527506877;0.374593648;0.493873468;0.279444861;0.370967742;0.395473868
0;S18;Resting;0.129782446;0.121780445;0.110527632;0.141410353;0.149537384;0.099899975;0.110902726;0.597649412;0.387846962;0.467866967;0.304076019;0.397724431;0.304576144;0.565141285;0.338084521;0.227806952;0.444236059;0.229432358;0.250062516;0.185671418;0.375968992;0.17491873;0.520755189;0.269067267;0.391097774;0.190797699;0.388847212;0.253563391
0;S19;Resting;0.111652913;0.107526882;0.113903476;0.116404101;0.112778195;0.086271568;0.086646662;0.606151538;0.276819205;0.606776694;0.23755939;0.34796199;0.363215804;0.423105776;0.381595399;0.181670418;0.457864466;0.242435609;0.210802701;0.141410353;0.316454114;0.150162541;0.369967492;0.245311328;0.453613403;0.131282821;0.286071518;0.223555889
0;S20;Resting;0.120905226;0.110027507;0.129657414;0.152788197;0.175793948;0.094648662;0.109902476;0.452363091;0.34096024;0.444236059;0.304076019;0.330582646;0.431357839;0.494748687;0.368717179;0.242060515;0.509002251;0.372093023;0.344336084;0.248687172;0.404726182;0.286946737;0.582770693;0.273943486;0.434483621;0.177794449;0.29819955;0.394848712
0;S22;Resting;0.223805951;0.220805201;0.220930233;0.209552388;0.202050513;0.156914229;0.155538885;0.682670668;0.56364091;0.655288822;0.437484371;0.468492123;0.44536134;0.652413103;0.514753688;0.350087522;0.45823956;0.365966492;0.43635909;0.325206302;0.416354089;0.298449612;0.539009752;0.399224806;0.490122531;0.284196049;0.367091773;0.453988497
0;S24;Resting;0.131657914;0.121405351;0.108527132;0.132783196;0.134908727;0.085646412;0.0943986;0.534508627;0.307451863;0.624781195;0.443610903;0.37971993;0.467491873;0.474743686;0.343335834;0.266316579;0.473993498;0.272443111;0.220180045;0.188422106;0.309327332;0.184171043;0.678294574;0.249312328;0.595523881;0.194673668;0.487621905;0.253063266
0;S2;Acuity;0.119305604;0.120470698;0.113829663;0.126878714;0.131189561;0.113014098;0.113480135;0.941279273;0.580449726;0.627403006;0.502970989;0.745193988;0.472562041;0.588372364;0.625771875;0.501339858;0.748223232;0.469532797;0.439123849;0.392403588;0.566352091;0.356984737;0.695560993;0.605149715;0.603402074;0.484212979;0.592450192;0.49528137
0;S3;Acuity;0.127694279;0.113130607;0.126063148;0.120587207;0.144588139;0.103809857;0.117441454;0.519049283;0.381102179;0.575323314;0.362460678;0.417103577;0.465921007;0.445997903;0.411394617;0.290923919;0.39403472;0.35080974;0.30012816;0.247232902;0.336013049;0.276476756;0.393452173;0.380519632;0.525457299;0.273097984;0.381102179;0.397530001
0;S5;Acuity;0.134218805;0.152860305;0.16509379;0.130490504;0.131888617;0.132587673;0.130840033;0.419666783;0.268088081;0.468367704;0.346731912;0.338110218;0.356984737;0.378305954;0.291855994;0.257718746;0.385646045;0.262961668;0.196551322;0.18571595;0.343469649;0.187114063;0.363742281;0.235232436;0.356285681;0.212746126;0.30770127;0.26261214
0;S6;Acuity;0.106606082;0.103926366;0.099732028;0.124082489;0.142374461;0.107654666;0.119305604;0.506699289;0.333566352;0.440055925;0.287778166;0.407549808;0.373762088;0.413608295;0.393685192;0.272864966;0.470814401;0.349994175;0.288710241;0.216241407;0.388675288;0.26272865;0.393685192;0.35826634;0.437376209;0.267971572;0.387976232;0.373995107
0;S7;Acuity;0.119189095;0.111266457;0.104508913;0.128043808;0.125946639;0.094256088;0.102877782;0.580915764;0.572643598;0.540137481;0.345450309;0.507514855;0.469765816;0.599324246;0.41454037;0.274496097;0.49912618;0.374577654;0.38646161;0.26074799;0.515670511;0.361645112;0.475940813;0.381917744;0.519049283;0.274030059;0.456833275;0.419200746
0;S10;Acuity;0.093557031;0.093207503;0.091692881;0.100431085;0.110450891;0.083886753;0.094023069;0.645228941;0.450891297;0.601071886;0.326575789;0.4596295;0.51788419;0.667249214;0.421181405;0.265291856;0.566701619;0.398928114;0.313992776;0.223115461;0.48223232;0.295234766;0.49539788;0.324828149;0.646627053;0.225562158;0.442386112;0.336246068
0;S11;Acuity;0.137714086;0.13503437;0.128043808;0.130490504;0.128043808;0.107305138;0.111149948;0.616334615;0.370383316;0.661540254;0.381218688;0.395083304;0.46161016;0.541186065;0.456134219;0.310264476;0.496213445;0.376441804;0.288127694;0.235931492;0.488873354;0.262146103;0.482348829;0.330420599;0.524059187;0.265524875;0.390539438;0.366188978
0;S13;Acuity;0.134801352;0.134684842;0.13887918;0.138413142;0.146102761;0.13142258;0.13689852;0.505883724;0.347547478;0.529535128;0.306186648;0.359314925;0.403588489;0.526156356;0.441570546;0.284049866;0.466503554;0.371082372;0.346731912;0.273331003;0.447978562;0.330420599;0.499941745;0.407549808;0.633694512;0.332983805;0.556681813;0.475358266
0;S14;Acuity;0.104392404;0.115810323;0.100897122;0.114878248;0.127810789;0.09379005;0.100664103;0.34894559;0.167890015;0.33205173;0.242572527;0.317837586;0.372830013;0.265175347;0.298613538;0.251776768;0.370266806;0.299545613;0.147034836;0.148549458;0.166258884;0.142840499;0.300710707;0.258184784;0.378771991;0.209483863;0.306652686;0.337411162
0;S16;Acuity;0.090760806;0.088430619;0.100780613;0.105324479;0.118024001;0.084935337;0.092857975;0.487358732;0.388092741;0.463823838;0.289758826;0.394151229;0.363742281;0.481300245;0.329605033;0.233251777;0.399860189;0.276243738;0.307934289;0.24012583;0.375859257;0.252126296;0.428521496;0.322963999;0.41279273;0.237329605;0.294069673;0.327857393
0;S18;Acuity;0.163812187;0.164045206;0.148316439;0.1726669;0.170336712;0.117674473;0.119305604;0.685308167;0.469649307;0.570196901;0.375393219;0.433181871;0.327973902;0.609577071;0.506815799;0.336479087;0.479203076;0.299545613;0.385180007;0.291273448;0.443085168;0.258650821;0.552720494;0.341722009;0.391937551;0.257136199;0.396947454;0.342770593
0;S19;Acuity;0.112897588;0.122684376;0.124898054;0.119422113;0.12571362;0.105440988;0.10509146;0.520563905;0.199231038;0.642199697;0.244320168;0.250145637;0.300710707;0.358033322;0.363625772;0.208551788;0.394267739;0.22334848;0.157404171;0.137714086;0.337527671;0.148432949;0.33764418;0.199231038;0.388558779;0.161948037;0.277991378;0.203658395
0;S20;Acuity;0.101013632;0.103693347;0.112082023;0.117557963;0.143423046;0.098450425;0.100198066;0.699638821;0.376791332;0.648724222;0.391238495;0.4596295;0.508912967;0.491087033;0.564953979;0.371082372;0.554934172;0.461959688;0.364790866;0.32273098;0.47652336;0.323896074;0.548293138;0.389024816;0.515554002;0.302341839;0.399044623;0.464522894
0;S22;Acuity;0.163812187;0.161248981;0.186065478;0.162297565;0.187230572;0.133985786;0.135733427;0.623558196;0.437259699;0.63416055;0.447512525;0.467901666;0.529185599;0.515087965;0.526272865;0.403704998;0.48025166;0.436560643;0.384946988;0.359081906;0.408248864;0.318303623;0.514505418;0.439123849;0.581498311;0.349062099;0.440288943;0.471280438
0;S24;Acuity;0.099032972;0.094838635;0.096120238;0.109868344;0.109984854;0.073284399;0.080741;0.527787487;0.294768729;0.487708261;0.27962251;0.345450309;0.310497495;0.409996505;0.351392287;0.214959804;0.348479553;0.227193289;0.263078178;0.191774438;0.2832343;0.184317838;0.493067692;0.282884772;0.446929978;0.198648491;0.39205406;0.303273914
